Average Close Price (USD),Average Close Price Target (USD),MACD,Stochastics,ATR
5.0,4.99,0.03517824279134062,92.0,0.15000000000000036
4.99,4.7,0.03585062835899248,90.00000000000003,0.1900000000000004
4.7,4.76,0.014813131382477647,32.00000000000003,0.29000000000000004
4.76,4.75,0.004237856891557541,17.647058823529303,0.10999999999999943
4.75,4.8,-0.0036510112846742174,14.70588235294113,0.14999999999999947
4.8,4.92,-0.005083769895760516,29.41176470588226,0.1200000000000001
4.92,4.93,0.0031112463558477035,64.70588235294113,0.13999999999999968
4.93,4.93,0.009935443716295601,67.6470588235293,0.1999999999999993
4.93,4.96,0.014846256612933283,67.6470588235293,0.14000000000000057
4.96,4.99,0.020387497966008097,76.47058823529409,0.08000000000000007
4.99,4.98,0.02617326319884241,85.29411764705887,0.07000000000000028
4.98,4.98,0.029045959237518803,90.32258064516148,0.0600000000000005
4.98,5.16,0.030457580850972978,90.32258064516148,0.040000000000000036
5.16,5.13,0.04367954092338021,100.00000000000001,0.1999999999999993
5.13,5.38,0.04968383458377146,93.47826086956516,0.1200000000000001
5.38,5.24,0.07044942804149991,100.0,0.29000000000000004
5.24,5.17,0.07288565775319718,77.77777777777783,0.23999999999999932
5.17,5.0,0.06726130803651342,66.66666666666667,0.08000000000000007
5.0,5.08,0.04887754106263438,34.48275862068968,0.25
5.08,5.14,0.03997386923757629,34.78260869565221,0.16999999999999993
5.14,4.98,0.03655775583282528,46.66666666666664,0.27999999999999936
4.98,5.04,0.02128538813772794,11.111111111111265,0.27999999999999936
5.04,4.91,0.013909026833724261,19.04761904761907,0.09999999999999964
4.91,4.91,-0.0013197774597177268,0.0,0.22000000000000064
4.91,5.0,-0.012265694036714292,0.0,0.15000000000000036
5.0,4.97,-0.013367384089010732,19.148936170212746,0.14999999999999947
4.97,5.06,-0.01609192745141695,12.765957446808434,0.17999999999999972
5.06,5.1,-0.011240762486233707,31.91489361702118,0.1800000000000006
5.1,5.07,-0.004779213108179605,40.42553191489353,0.08000000000000007
5.07,5.04,-0.0024081883267810487,48.48484848484852,0.08000000000000007
5.04,5.08,-0.002994427197803351,50.0,0.07000000000000028
5.08,5.05,-0.0006184298622029863,73.91304347826099,0.08000000000000007
5.05,5.02,-0.0012541717616958263,60.86956521739129,0.11000000000000032
5.02,5.02,-0.003991866896502046,47.826086956521586,0.08999999999999986
5.02,4.87,-0.005966053052061094,57.89473684210512,0.07000000000000028
4.87,4.95,-0.01810088595246577,0.0,0.16999999999999993
4.95,4.91,-0.020480242007678052,34.78260869565227,0.09999999999999964
4.91,4.94,-0.02449655967186571,17.391304347826136,0.05999999999999961
4.94,4.93,-0.02448559337465585,30.434782608695837,0.040000000000000036
4.93,4.95,-0.02447903077030834,26.086956521739012,0.11000000000000032
4.95,5.04,-0.022294098854741085,34.78260869565227,0.10999999999999943
5.04,5.02,-0.01359192976647345,73.91304347826099,0.08999999999999986
5.02,5.07,-0.008453706517824377,71.42857142857119,0.03000000000000025
5.07,5.07,-0.0009573093223782618,95.23809523809534,0.05000000000000071
5.07,5.03,0.004374123558932599,95.23809523809534,0.03000000000000025
5.03,5.08,0.005132131634245807,80.0,0.04999999999999982
5.08,5.03,0.009096680757272038,100.0,0.08000000000000007
5.03,5.1,0.008006009224150241,76.19047619047628,0.08000000000000007
5.1,5.12,0.011991695498408792,100.0,0.08000000000000007
5.12,5.08,0.015826328924946863,100.0,0.08000000000000007
5.08,5.07,0.015106418227813681,80.95238095238093,0.040000000000000036
5.07,5.07,0.01333454592063282,73.68421052631594,0.03000000000000025
5.07,5.07,0.011580188865712594,73.68421052631594,0.08000000000000007
5.07,5.11,0.009880965046306965,70.58823529411774,0.009999999999999787
5.11,5.14,0.011135346137431161,90.00000000000027,0.16999999999999993
5.14,5.17,0.013701740577495238,100.0,0.0699999999999994
5.17,5.22,0.01709576865731207,100.0,0.07000000000000028
5.22,5.19,0.02238149102164984,100.0,0.08000000000000007
5.19,5.19,0.0230633831967638,84.21052631578976,0.04999999999999982
5.19,5.22,0.02260477561829979,84.21052631578976,0.009999999999999787
5.22,5.37,0.023484676716057216,100.0,0.10000000000000053
5.37,5.41,0.033868898400231745,100.0,0.27000000000000046
5.41,5.53,0.04268754533513259,100.0,0.1200000000000001
5.53,5.61,0.05581578675741758,100.00000000000001,0.1299999999999999
5.61,5.48,0.06862854992400878,100.0,0.16999999999999993
5.48,5.42,0.06565494789564968,75.92592592592595,0.15000000000000036
5.42,5.52,0.05659561926077964,64.81481481481474,0.1200000000000001
5.52,5.71,0.05495678990869811,81.99999999999986,0.16999999999999993
5.71,5.86,0.06500154840370953,100.0,0.3800000000000008
5.86,5.9,0.08001835787357033,100.0,0.29000000000000004
5.9,6.42,0.09007332980497432,100.0,0.1200000000000001
6.42,6.41,0.13066753527606273,100.0,0.8600000000000003
6.41,6.19,0.15330040269943906,99.18699186991871,0.39999999999999947
6.19,6.06,0.14729444300018082,80.83333333333337,0.33999999999999986
6.06,6.46,0.12757974896430996,65.71428571428567,0.35999999999999943
6.46,6.64,0.13673353551871079,100.0,0.4300000000000006
6.64,6.64,0.1500005513312058,100.0,0.39000000000000057
6.64,6.59,0.15265058975112794,100.0,0.05000000000000071
6.59,6.45,0.1439660392445431,95.90163934426232,0.1899999999999995
6.45,6.4,0.12094067027557556,84.42622950819676,0.28000000000000025
6.4,6.26,0.09486160412538272,78.57142857142864,0.10000000000000053
6.26,6.41,0.060891806748228194,59.13978494623656,0.29000000000000004
6.41,6.49,0.04319306684948121,70.51282051282055,0.29000000000000004
6.49,6.5,0.03245739632558842,79.72972972972978,0.33999999999999986
6.5,6.52,0.02191152050344436,75.86206896551731,0.5499999999999998
6.52,6.61,0.012528958681061297,79.31034482758619,0.13999999999999968
6.61,6.52,0.009277428234658158,94.82758620689667,0.11000000000000032
6.52,6.61,-0.0024808264807916758,79.31034482758619,0.10000000000000053
6.61,6.44,-0.006936324905715996,92.10526315789491,0.1200000000000001
6.44,6.44,-0.024759024501853744,47.36842105263175,0.2599999999999998
6.44,6.6,-0.039205276838612135,47.36842105263175,0.1899999999999995
6.6,6.59,-0.03927788605960858,97.14285714285695,0.21999999999999975
6.59,6.79,-0.041373278025732346,94.28571428571416,0.20999999999999996
6.79,6.73,-0.029704064286030063,100.0,0.23000000000000043
6.73,6.94,-0.027334197534147342,88.67924528301894,0.34999999999999964
6.94,7.08,-0.01218142437028713,100.0,0.4400000000000004
7.08,7.14,0.006489672462984125,100.0,0.1899999999999995
7.14,7.59,0.021294882417848687,100.0,0.11000000000000032
7.59,7.59,0.06087745345551182,100.0,0.4900000000000002
7.59,7.55,0.08429114846861713,100.0,0.23000000000000043
7.55,7.57,0.09258875692188007,96.52173913043478,0.14999999999999947
7.57,8.3,0.09416499639687598,98.26086956521742,0.16999999999999993
8.3,8.55,0.14181855013961803,100.0,1.160000000000001
8.55,9.0,0.18581880141344254,100.0,1.1000000000000005
9.0,8.76,0.23998622201032727,100.0,0.7900000000000009
8.76,8.44,0.24978244046810383,90.0414937759336,0.4399999999999995
8.44,8.74,0.22195044561496025,75.3303964757709,0.8300000000000001
8.74,8.42,0.2127337012382134,88.54625550660793,0.7100000000000009
8.42,8.59,0.1721819449920241,71.84466019417475,0.5
8.59,8.61,0.1458122109061552,78.64583333333331,0.7800000000000011
8.61,8.64,0.11934865095067043,79.0322580645161,0.5500000000000007
8.64,8.75,0.09424529181999625,75.17241379310349,0.40000000000000036
8.75,8.83,0.07653825465721925,82.75862068965517,0.3800000000000008
8.83,8.88,0.06237051463488408,88.27586206896552,0.16000000000000014
8.88,8.71,0.04892558546193976,91.60839160839167,0.22000000000000064
8.71,9.0,0.0205687164743642,58.571428571428655,0.1800000000000015
9.0,9.28,0.015604051018727416,100.0,0.46000000000000085
9.28,9.45,0.02655657377378884,100.0,0.35999999999999943
9.45,10.44,0.04045557348933326,100.0,0.5999999999999996
10.44,10.79,0.11481440452128766,100.0,1.1199999999999992
10.79,10.51,0.18335290673000149,100.0,1.9000000000000004
10.51,10.71,0.20016063141374363,88.18565400843885,0.6999999999999993
10.71,10.84,0.2141886444021951,96.36363636363645,0.6400000000000006
10.84,10.75,0.22053925639295147,100.0,0.5600000000000005
10.75,10.99,0.2052274778921621,95.90909090909092,0.14999999999999858
10.99,11.0,0.19858794714620076,100.0,0.33999999999999986
11.0,11.32,0.18153619163313184,100.0,1.700000000000001
11.32,11.38,0.17973611504663367,100.0,0.5999999999999996
11.38,11.49,0.16987637225883767,100.0,0.15000000000000036
11.49,11.89,0.15804429658088537,100.0,0.34999999999999964
11.89,12.25,0.16583942590605105,100.0,0.5800000000000001
12.25,13.01,0.18416473204637096,100.0,0.4900000000000002
13.01,13.42,0.23783849753638608,99.99999999999999,1.0699999999999985
13.42,12.5,0.2893255460098014,100.0,0.75
12.5,11.54,0.24181089372049458,68.38487972508592,4.91
11.54,8.06,0.12285612405789814,30.62730627306268,1.8800000000000008
8.06,10.05,-0.22374046060816988,0.0,4.76
10.05,10.18,-0.3268213001386018,37.1268656716418,2.4699999999999998
10.18,9.96,-0.3880691438092416,39.552238805970134,0.9800000000000004
9.96,10.02,-0.44255097580193337,35.44776119402986,0.9600000000000009
10.02,10.37,-0.46991655506133945,36.567164179104466,0.41000000000000014
10.37,10.57,-0.4559324659995869,43.09701492537312,0.6799999999999997
10.57,10.31,-0.42348742496268443,46.82835820895522,0.4399999999999995
10.31,10.78,-0.41160336330457215,41.97761194029851,0.41999999999999993
10.78,11.0,-0.3617173150592428,50.7462686567164,1.6199999999999992
11.0,10.78,-0.30416330406730735,54.850746268656714,0.5800000000000001
10.78,10.65,-0.2742819960233753,50.7462686567164,0.5600000000000005
10.65,10.16,-0.25809285849134495,58.33333333333334,0.40000000000000036
10.16,9.91,-0.2776270638114758,60.34482758620691,1.1100000000000012
9.91,10.18,-0.3041803388528741,62.925170068027214,0.34999999999999964
10.18,10.55,-0.2971556965593364,24.770642201834825,0.6899999999999995
10.55,10.36,-0.2591603396943592,58.71559633027529,0.6000000000000014
10.36,10.99,-0.24044883449397025,41.28440366972471,0.41000000000000014
10.99,11.02,-0.17678616890658247,99.08256880733946,0.870000000000001
11.02,11.03,-0.12633403074077962,100.0,0.47000000000000064
11.03,10.97,-0.08809880388494734,100.0,0.2699999999999996
10.97,10.98,-0.06462335071034436,94.64285714285727,0.8099999999999987
10.98,10.95,-0.04720521869631697,95.53571428571438,0.1999999999999993
10.95,11.04,-0.03743206666855656,92.85714285714285,0.33999999999999986
11.04,11.14,-0.024703413305062427,100.0,0.6599999999999984
11.14,11.3,-0.009550808294752189,100.0,0.39000000000000057
11.3,11.5,0.011146067874050702,100.0,0.4399999999999995
11.5,11.63,0.037951045666538175,100.00000000000001,0.6499999999999986
11.63,11.75,0.06313881259488385,100.0,0.3000000000000007
11.75,11.85,0.08559262453022756,100.0,0.27000000000000135
11.85,11.91,0.10386873389308204,100.0,0.3000000000000007
11.91,12.32,0.11562569424417338,100.0,0.6099999999999994
12.32,12.28,0.1474071058001288,100.00000000000001,0.5999999999999996
12.28,12.19,0.15981853740819646,97.08029197080285,0.3800000000000008
12.19,11.97,0.15440374256480216,90.51094890510944,0.33999999999999986
11.97,11.99,0.12708266043444144,74.4525547445256,0.27999999999999936
11.99,11.9,0.10227256675167917,75.91240875912409,0.3200000000000003
11.9,11.75,0.07201071713225704,67.18750000000003,0.3000000000000007
11.75,12.2,0.034480545107925975,51.69491525423725,0.6199999999999992
12.2,12.22,0.03606044687258542,88.23529411764696,0.6699999999999999
12.22,12.28,0.03425466257942905,87.80487804878052,0.5400000000000009
12.28,12.28,0.03295191423793942,94.2028985507245,0.75
12.28,12.22,0.02770019556857406,92.98245614035072,0.16000000000000014
12.22,12.14,0.01549226326877029,82.45614035087726,0.10999999999999943
12.14,12.64,-0.0026847030390781956,68.42105263157902,0.6699999999999999
12.64,12.9,0.017153487287614455,100.0,0.5599999999999987
12.9,12.57,0.045913905944854894,100.0,0.5400000000000009
12.57,12.5,0.03763663020823005,71.30434782608695,0.39000000000000057
12.5,12.39,0.022130925612866614,65.2173913043478,1.1999999999999993
12.39,11.71,-0.000873994426773772,55.65217391304351,0.5399999999999991
11.71,11.62,-0.06935484356868021,0.0,0.9299999999999997
11.62,11.99,-0.12527889786892749,0.0,1.5700000000000003
11.99,12.24,-0.13739592172237874,28.906250000000053,0.7400000000000002
12.24,12.09,-0.1266955408108263,48.437500000000036,0.46000000000000085
12.09,11.9,-0.12882096721447756,36.718750000000014,0.6600000000000001
11.9,11.85,-0.14264740258596853,21.87500000000007,0.28999999999999915
11.85,11.79,-0.15406952081574482,17.968750000000018,0.1899999999999995
11.79,11.66,-0.16397419168053556,13.281249999999982,0.11000000000000121
11.66,11.92,-0.1773315969797168,3.1250000000000693,0.8100000000000005
11.92,11.88,-0.16449531622836533,23.437500000000036,0.7699999999999996
11.88,11.8,-0.15494972185600125,27.368421052631714,0.8200000000000003
11.8,11.67,-0.150724286021746,20.454545454545606,0.34999999999999964
11.67,11.6,-0.1538030507713879,6.493506493506574,0.33999999999999986
11.6,11.32,-0.15745100714283283,0.0,0.16999999999999993
11.32,11.49,-0.17628140628213135,0.0,0.39000000000000057
11.49,11.58,-0.1727079352036982,18.47826086956521,0.3000000000000007
11.58,11.4,-0.15899766020177947,28.26086956521737,0.4499999999999993
11.4,10.55,-0.15778053917186016,10.389610389610404,0.6099999999999994
10.55,10.0,-0.21333428750483685,0.0,1.0
10.0,10.43,-0.285364544304401,0.0,1.1600000000000001
10.43,10.54,-0.2960302744762732,22.395833333333318,1.25
10.54,10.8,-0.2857228176717275,28.124999999999957,0.4499999999999993
10.8,10.8,-0.2498606332681302,41.66666666666671,0.4800000000000004
10.8,11.0,-0.21550533527706867,42.55319148936172,0.3800000000000008
11.0,10.85,-0.16870425834239902,55.555555555555536,0.33999999999999986
10.85,10.67,-0.1395566288985721,50.898203592814355,0.41999999999999993
10.67,10.66,-0.12578181726719725,41.87500000000001,0.5100000000000016
10.66,10.64,-0.11093788190979154,41.77215189873419,0.27999999999999936
10.64,10.78,-0.09640525367785141,40.50632911392408,0.27999999999999936
10.78,10.74,-0.0709588130483158,49.3670886075949,0.3000000000000007
10.74,10.8,-0.05147091384684038,52.85714285714286,0.2900000000000009
10.8,10.81,-0.0295682428762844,80.00000000000007,0.39000000000000057
10.81,10.8,-0.010217784455099188,81.00000000000006,0.5800000000000001
10.8,10.81,0.005291333149877064,64.91228070175453,0.23000000000000043
10.81,10.82,0.019026802599689724,58.69565217391323,0.23999999999999844
10.82,10.87,0.031051656957536866,50.0,0.20999999999999908
10.87,10.87,0.04432301767755989,63.888888888888616,0.1999999999999993
10.87,10.97,0.0544095974218928,63.888888888888616,0.23000000000000043
10.97,11.05,0.06904612923562592,100.0,0.2400000000000002
11.05,11.46,0.08490934346867779,100.0,0.2400000000000002
11.46,11.57,0.12472689434515463,100.0,0.6399999999999988
11.57,11.51,0.158484191637092,100.0,0.20000000000000107
11.51,11.65,0.1745053403010194,92.77108433734934,0.33000000000000007
11.65,11.65,0.19166912205138537,100.0,0.620000000000001
11.65,11.67,0.19882122199125996,100.00000000000001,0.25
11.67,11.88,0.1998949080957374,99.99999999999999,0.33000000000000007
11.88,12.16,0.21006149826881396,100.0,0.5699999999999985
12.16,12.25,0.23110160225305312,100.0,0.5
12.25,12.31,0.24523317308284162,100.0,0.22999999999999865
12.31,12.2,0.2516091062538138,99.99999999999999,0.15000000000000036
12.2,12.07,0.23982100975373843,92.36111111111103,0.2900000000000009
12.07,12.22,0.21389189027165603,82.08955223880596,0.4800000000000004
12.22,12.37,0.19867771721121685,92.85714285714288,0.8100000000000005
12.37,12.43,0.19127800822698618,99.99999999999999,0.3100000000000005
12.43,12.34,0.182945095243355,100.00000000000001,0.25
12.34,12.42,0.16324233211011638,90.21739130434783,0.15000000000000036
12.42,12.6,0.14817015616263166,98.71794871794874,0.22000000000000064
12.6,12.59,0.14385470567557077,100.0,0.27999999999999936
12.59,13.2,0.13345686406219295,98.92473118279572,0.5899999999999999
13.2,13.45,0.1634626728095524,100.0,0.8399999999999999
13.45,13.37,0.19496834861453344,99.99999999999999,0.5700000000000003
13.37,13.36,0.20261181982786353,94.20289855072463,0.370000000000001
13.36,13.29,0.19798022767378587,93.47826086956522,0.06999999999999851
13.29,13.3,0.18030762001437362,88.40579710144925,0.2599999999999998
13.3,13.35,0.159541447740155,89.13043478260879,0.370000000000001
13.35,13.49,0.1399465213582684,91.86991869918701,0.27999999999999936
13.49,13.52,0.12810477994869252,100.0,0.2599999999999998
13.52,13.51,0.11406445982818236,100.0,0.46999999999999886
13.51,13.38,0.09592008720187523,99.15254237288138,0.5599999999999987
13.38,13.27,0.06673610187856688,87.27272727272738,0.2900000000000009
13.27,13.2,0.032058846049165146,73.11827956989247,0.16999999999999993
13.2,13.13,-0.002550098450860905,65.59139784946233,0.4399999999999995
13.13,13.4,-0.036003637618124196,0.0,0.8699999999999992
13.4,13.35,-0.043123718342174155,69.23076923076934,0.40000000000000036
13.35,13.2,-0.05437335645610347,56.410256410256295,0.29999999999999893
13.2,13.2,-0.07529342238921499,17.948717948717622,0.21000000000000085
13.2,13.14,-0.09150980962673438,17.948717948717622,0.2599999999999998
13.14,13.23,-0.10809546199794945,2.5641025641025172,0.25
13.23,13.24,-0.11351984835559259,25.641025641025628,0.23000000000000043
13.24,13.18,-0.1165152478046711,28.205128205128148,0.16000000000000014
13.18,13.2,-0.12259518049356544,12.820512820512587,0.23000000000000043
13.2,13.18,-0.12477280166833538,18.421052631578604,0.33999999999999986
13.18,13.22,-0.12685891122609189,18.518518518518153,0.27999999999999936
13.22,13.2,-0.12436166717488678,33.333333333333336,0.16999999999999993
13.2,13.24,-0.1228782249706441,25.925925925925416,0.1899999999999995
13.24,13.22,-0.11770925347814995,40.74074074074059,0.23999999999999844
13.22,13.09,-0.11427999788446377,30.769230769230823,0.47000000000000064
13.09,13.19,-0.11995409086185654,0.0,0.2400000000000002
13.19,13.19,-0.11521663766732229,66.66666666666627,0.29999999999999893
13.19,13.15,-0.11033706237352578,66.66666666666627,0.40000000000000036
13.15,13.15,-0.10825902895657569,40.000000000000234,0.16000000000000014
13.15,13.2,-0.10522758236927152,40.000000000000234,0.08999999999999986
13.2,13.5,-0.09791092612147931,73.33333333333277,0.16000000000000014
13.5,13.58,-0.06974581627983867,100.0,0.4499999999999993
13.58,14.0,-0.0434939789146494,100.0,0.47000000000000064
14.0,14.0,0.00503091279570414,100.0,0.6899999999999995
14.0,13.89,0.03755321133841069,100.0,0.25
13.89,13.64,0.04981364994605994,87.91208791208798,0.23000000000000043
13.64,14.1,0.037287613606954095,60.43956043956051,0.4900000000000002
14.1,14.2,0.05861549183260523,100.0,0.5999999999999996
14.2,14.53,0.07722122026315584,100.0,0.4399999999999995
14.53,15.36,0.10973861615576902,99.99999999999999,0.6400000000000006
15.36,15.57,0.1868003066819996,100.0,1.0200000000000014
15.57,15.38,0.24808678884713414,100.0,0.5299999999999994
15.38,15.5,0.2672934778921612,92.14876033057854,0.33000000000000007
15.5,16.52,0.27816745723436836,97.04641350210969,0.3099999999999987
16.52,17.35,0.34711721662507566,100.0,1.5300000000000011
17.35,17.5,0.44078113946359226,100.0,1.1500000000000021
17.5,17.29,0.4995601821361656,100.0,0.740000000000002
17.29,17.49,0.5054498880798073,94.55958549222797,3.1999999999999993
17.49,17.49,0.5027177834758293,99.740932642487,1.5999999999999979
17.49,17.6,0.47906150322410734,99.740932642487,0.8199999999999967
17.6,18.67,0.4487573376866636,100.0,0.5200000000000031
18.67,19.35,0.4831442038037099,100.0,1.259999999999998
19.35,19.45,0.5334987045431343,100.0,1.3200000000000003
19.45,20.46,0.5512566801513379,100.0,0.6199999999999974
20.46,20.35,0.6101684108340404,100.0,1.7300000000000004
20.35,19.82,0.6151134054283075,97.83464566929135,0.8599999999999994
19.82,20.29,0.5509923131749583,87.09677419354837,1.0300000000000011
20.29,20.3,0.5113837645489065,95.68527918781722,1.0199999999999996
20.3,20.5,0.45671514978766203,94.95268138801262,0.8000000000000007
20.5,20.91,0.40629222179836155,100.00000000000001,0.610000000000003
20.91,21.71,0.375085896033607,100.0,0.6600000000000001
21.71,22.4,0.3859980475928646,100.0,1.0600000000000023
22.4,23.14,0.41792361174810533,100.0,0.9199999999999982
23.14,23.7,0.4667610957160764,100.0,1.2600000000000016
23.7,23.94,0.5125103058804161,100.0,0.9499999999999993
23.94,25.47,0.5310636669205557,100.0,0.7800000000000011
25.47,25.0,0.6218586354574014,100.0,1.9800000000000004
25.0,27.4,0.6163976232353823,91.68141592920357,0.9699999999999989
27.4,27.0,0.748586893206451,99.99999999999999,5.079999999999998
27.0,27.5,0.7717405228978362,94.72295514511876,0.8399999999999999
27.5,26.98,0.7810071502219156,100.0,0.8699999999999974
26.98,26.92,0.7060651673692799,92.77777777777779,2.25
26.92,29.39,0.6063576378564308,91.71428571428575,0.7100000000000009
29.39,30.0,0.6733187934632405,100.0,2.8000000000000007
30.0,30.0,0.7213603111980613,100.0,0.8599999999999994
30.0,30.4,0.709911175096908,100.0,0.5399999999999991
30.4,29.54,0.684787762727642,100.0,1.5899999999999999
29.54,29.78,0.5595819678429454,87.16417910447763,2.7699999999999996
29.78,30.43,0.4461370915992884,90.4024767801858,1.2900000000000027
30.43,31.1,0.3735325433925225,100.0,0.7099999999999973
31.1,31.31,0.3330526080395617,100.0,2.1499999999999986
31.31,33.53,0.283111122584196,100.0,1.3200000000000003
33.53,34.55,0.37207666430182007,100.00000000000001,3.110000000000003
34.55,34.16,0.4695728171087805,100.0,1.5
34.16,34.33,0.46820726110186817,94.88859764089122,1.1700000000000017
34.33,36.52,0.4368466577770094,97.11664482306685,0.4300000000000068
36.52,40.75,0.5298641908707857,100.0,2.759999999999998
40.75,42.32,0.85347387985234,99.99999999999999,4.479999999999997
42.32,41.68,1.1374076158814392,99.99999999999999,8.510000000000005
41.68,43.76,1.2243418668803203,94.9921752738654,13.0
43.76,46.0,1.3634790440816982,100.00000000000001,3.809999999999995
46.0,45.29,1.5449196293538359,100.0,4.0
45.29,48.25,1.536844519727735,95.43994861913937,2.0
48.25,44.84,1.6571300053512377,100.0,3.0900000000000034
44.84,46.99,1.404866197194539,79.87012987012989,12.25
